gender;Near_Location;Partner;Promo_friends;Phone;Contract_period;Group_visits;Age;Avg_additional_charges_total;Month_to_end_contract;Lifetime;Avg_class_frequency_total;Avg_class_frequency_current_month;Churn
1;1;1;0;1;6;0;31;10.460.419.790.404.000;4.0;1;3.008.667.578.102.640;30.157.975.444.028.700;0
1;1;0;0;1;12;0;27;20.541.996.653.457.800;12.0;7;3.154.637.460.362.250;31.131.800.049.430.600;0
0;1;0;0;1;1;0;28;13.816.400.402.591.900;1.0;0;1.210.868.093.004.870;0.6058479526101321;1
1;0;1;0;1;1;0;32;8.428.256.099.823.820;1.0;5;20.367.428.442.860.500;22.496.591.632.462.200;0
0;1;1;1;1;12;0;26;22.577.029.600.575.600;11.0;3;3.091.988.460.311.580;30.834.796.230.069.800;0
0;1;1;1;1;1;1;28;3.151.752.672.055.360;1.0;15;2.624.156.861.161.450;24.974.966.205.629.900;0
0;1;1;1;1;12;1;28;5.932.281.946.404.350;11.0;4;11.637.260.182.583.500;0.9715894547676742;0
1;1;0;0;1;1;0;29;2.591.072.156.999.050;1.0;14;2.273.820.239.675.890;2.349.721.272.021.670;0
0;1;0;0;1;1;0;29;16.591.884.044.819.400;1.0;1;247.040.869.050.412;2.495.465.482.431.800;0
1;1;1;0;1;1;0;26;1.875.348.257.256.670;1.0;1;2.050.436.828.669.100;20.021.187.400.145.100;1
1;1;1;1;1;6;1;30;29.698.248.103.004.600;5.0;2;31.055.200.987.695.200;32.034.853.077.998.900;0
0;1;0;0;0;12;1;33;12.233.744.410.227.700;9.0;0;2.783.490.878.974.200;2.806.008.817.562.480;0
1;1;1;0;1;12;0;26;2.812.992.536.735.900;12.0;0;17.469.014.699.182.000;10.759.021.609.012.700;1
1;1;1;0;1;12;0;33;769.414.589.861.043;9.0;0;2.313.957.632.721.180;18.503.077.041.381.200;1
0;1;0;0;1;6;0;25;3.416.938.286.487.610;6.0;1;17.431.857.517.591.000;11.598.394.884.773.400;1
1;1;0;0;1;1;0;29;55.894.549.939.531.600;1.0;1;16.051.781.324.425.000;0.6653339121933829;1
0;1;1;1;1;12;1;35;14.519.523.644.843.400;11.0;3;27.721.715.317.820.900;29.194.129.052.203.900;0
0;1;1;1;1;6;1;32;24.362.234.478.063.500;6.0;6;25.060.529.681.724.400;25.320.395.912.975.700;0
1;1;0;0;0;1;1;25;23.376.229.445.660.100;1.0;0;0.8312252072502079;0.6865251731843901;1
1;1;1;0;0;6;1;28;10.940.660.713.575.600;4.0;12;16.569.968.589.082.900;15.977.662.738.498.100;0
0;1;1;0;1;1;0;27;14.812.507.855.738.800;1.0;0;17.811.199.823.429.000;14.935.434.619.628.500;1
0;1;0;0;1;1;1;29;10.522.628.816.365.200;1.0;1;16.165.685.232.818.700;17.377.727.952.211.400;0
0;1;1;0;1;12;0;26;860.070.080.710.672;12.0;3;24.681.910.117.701.100;26.474.953.173.257.700;0
1;1;0;0;1;1;1;29;2.423.549.173.333.020;1.0;1;25.914.212.289.885.300;2.624.385.893.439.790;0
0;1;1;1;1;6;0;38;41.287.629.638.998.300;6.0;9;3.354.540.559.457.190;32.076.088.521.640.900;0
0;1;1;0;1;12;0;27;2.445.936.878.591.510;12.0;2;26.633.206.166.163.200;26.168.078.795.251.500;0
0;1;1;1;1;1;0;32;2.664.375.257.406.120;1.0;0;25.388.240.059.208.100;25.392.677.637.344.800;0
0;1;1;1;0;12;0;31;12.952.119.214.752.700;12.0;3;0.6117425555069929;0.5526378991699259;0
1;1;0;0;1;1;0;28;5.023.124.659.100.560;1.0;1;3.021.558.074.856.100;3.241.357.273.069.460;1
1;1;0;1;1;1;0;28;12.815.002.652.885.200;1.0;2;12.227.625.552.730.900;0.6127626581461825;1
1;1;1;1;1;12;1;26;19.950.123.601.642.900;12.0;5;0.0;0.0;0
0;0;1;0;1;6;0;32;37.219.697.361.610.200;4.0;2;0.8341561644152471;0.9012052840620208;0
0;1;0;0;1;1;0;33;33.939.610.325.583.600;1.0;7;1.957.221.588.380.750;20.864.960.723.806.900;0
0;1;0;0;1;1;0;27;20.950.112.835.322.300;1.0;2;0.5231167862848418;0.6162717254343959;0
0;1;1;0;1;12;0;29;6.940.725.016.502.250;10.0;9;35.298.871.881.617.500;35.469.058.672.573.600;0
0;1;1;1;1;1;0;27;10.646.947.543.075.900;1.0;2;18.532.964.554.815.400;12.715.411.778.727.700;1
1;1;0;0;1;1;1;27;1.156.596.518.435.540;1.0;1;0.5162010474100025;0.0;1
1;1;0;0;0;1;1;32;11.533.209.503.348.800;1.0;20;22.721.227.929.114.000;2.487.435.953.402.970;0
0;1;0;0;1;1;0;27;7.958.589.030.535.260;1.0;8;28.803.168.694.610.200;32.572.362.439.582.600;0
1;1;0;0;1;1;1;30;4.650.796.860.327.890;1.0;9;28.060.376.068.245.700;29.446.098.837.473.000;0
0;1;1;1;1;12;1;32;3.210.391.665.322.330;12.0;8;11.727.371.864.288.200;11.192.968.929.917.000;0
1;1;1;1;1;1;1;25;22.478.657.481.389.300;1.0;15;2.852.073.611.615.560;287.888.296.664.441;0
0;0;0;0;1;1;0;33;18.296.051.423.116.600;1.0;2;30.335.317.621.065.800;3.249.252.966.856.840;0
0;1;1;0;1;6;1;27;2.112.575.494.668.850;6.0;3;2.984.066.566.588.790;29.718.474.721.917.000;0
0;1;1;0;1;1;0;34;13.327.351.774.221.800;1.0;1;1.674.653.471.332.780;14.594.552.529.893.700;1
1;1;0;0;1;6;1;36;19.818.937.702.749.900;5.0;3;36.974.406.775.896.700;38.802.651.640.543.900;0
0;1;0;0;1;1;0;31;19.232.386.288.876.400;1.0;0;19.039.035.847.669.200;12.858.704.774.835.400;1
0;1;1;1;1;1;1;30;1.793.404.988.837.600;1.0;0;2.570.381.550.716.450;25.766.883.454.354.700;0
0;1;1;0;1;12;1;28;0.9932401239909652;12.0;2;0.5446315107332715;0.5325431536423598;0
0;1;0;0;1;12;1;28;2.582.415.155.487.870;11.0;6;2.853.807.625.198.690;27.501.763.204.178.700;0
1;1;1;1;1;12;1;30;1.810.028.959.878.130;12.0;7;0.5610166253780329;0.565700506744143;0
1;1;1;1;1;6;1;33;6.030.236.761.650.480;6.0;1;23.813.207.201.130.100;25.221.891.034.388.000;0
1;1;0;1;1;1;1;26;2.104.587.478.358.120;1.0;5;24.218.357.030.784.900;23.364.395.309.648.800;0
1;0;0;0;1;1;1;27;1.408.167.179.017.980;1.0;0;0.15870935116859486;0.0;1
0;1;1;1;1;12;1;26;9.617.802.383.494.910;12.0;6;0.6393106201800414;0.5778588160475251;0
1;0;0;0;1;1;0;25;12.089.646.493.389.100;1.0;0;0.5940693129532343;0.13016869159221806;1
1;1;1;0;1;1;0;33;29.604.087.220.523.500;1.0;4;30.845.683.045.948.500;3.261.775.210.131.750;0
0;1;0;0;1;1;0;27;6.923.184.480.197.110;1.0;4;15.021.470.839.538.900;13.611.539.648.712.800;0
1;1;0;0;1;1;0;31;15.279.447.566.083.100;1.0;2;0.6050933831932901;0.30426517752121274;1
1;1;0;0;1;12;0;34;6.757.984.992.052.960;12.0;3;0.9602677830923754;1.054.448.217.992.810;0
0;1;1;0;1;1;0;27;14.895.699.151.605.300;1.0;2;0.4453329587082928;0.2336664486338364;1
1;1;1;0;1;12;0;30;24.818.591.051.225.500;12.0;5;18.721.415.859.686.100;18.341.133.123.347.400;0
0;1;1;1;1;12;1;30;37.709.382.767.829.400;6.0;5;0.2216884297624735;0.3627424457141967;0
1;1;0;0;1;1;1;21;4.272.150.190.839.380;1.0;1;25.076.539.063.128.900;28.125.033.483.305.900;1
1;1;0;0;1;6;1;33;15.647.625.016.851.800;6.0;3;28.158.724.443.765.400;2.790.480.515.738.320;0
0;1;1;1;1;1;0;31;3.514.518.806.279.320;1.0;7;0.4356712092020223;0.42464644017597175;0
1;1;1;0;0;12;1;28;1.884.038.652.705.070;11.0;1;21.932.326.135.481.800;13.809.423.726.367.600;1
0;0;0;0;1;1;0;29;5.920.225.945.287.290;1.0;1;20.315.369.288.933.400;1.082.313.457.928.720;1
0;0;1;0;1;12;0;25;2.136.840.244.097.120;12.0;2;0.6333229952253094;0.5416915426072071;0
0;1;0;0;1;1;0;34;12.472.820.415.611.300;1.0;14;19.610.999.531.145.700;2.013.307.652.224.260;0
1;1;1;1;1;6;1;28;11.855.952.183.035.200;6.0;4;2.771.893.859.067.280;28.557.885.018.746.900;0
0;1;0;1;1;1;0;24;8.403.725.036.498.150;1.0;3;18.924.676.174.969.100;19.353.552.194.528.600;0
1;1;1;0;1;6;0;32;21.737.716.862.983.700;6.0;5;13.426.445.529.957.900;11.197.872.573.905.900;0
1;1;1;1;1;6;0;28;37.009.482.570.771.200;6.0;2;23.121.649.424.439.500;22.793.855.734.268.300;0
0;1;0;0;1;1;0;30;8.954.119.747.824.180;1.0;1;18.559.659.385.824.900;0.3024842794329681;1
0;1;1;0;1;1;0;26;17.053.815.392.821.300;1.0;1;15.823.087.131.825.900;0.7038208530043021;1
0;1;0;0;1;1;0;33;1.422.185.242.654.750;1.0;4;0.5905032262057002;0.8207392167011291;0
0;1;1;0;1;12;0;27;9.868.598.584.847.000;12.0;8;0.5168929591086047;0.6149812911193042;0
0;1;0;0;1;1;0;33;25.324.270.362.689.100;1.0;3;13.067.421.385.500.400;14.474.074.413.771.200;0
1;1;0;0;1;1;1;28;20.490.793.841.274.200;1.0;1;2.737.433.338.421.460;21.108.609.104.613.000;1
1;1;1;0;0;12;0;28;6.100.359.409.215.370;11.0;1;0.0;0.0;0
1;0;0;0;1;6;0;29;2.171.662.182.200.950;6.0;8;1.236.885.657.032.640;11.329.794.328.648.400;0
0;1;1;1;1;6;0;29;389.265.458.919.842;5.0;5;16.641.545.101.217.300;16.563.407.245.396.900;0
1;1;1;1;1;12;1;29;2.796.858.686.683.970;10.0;4;17.890.425.354.239.900;17.644.842.140.815.600;0
1;1;0;1;1;1;1;32;28.984.669.003.016.800;1.0;0;10.614.892.167.110.800;0.32770250700864245;1
0;0;1;0;1;1;0;28;17.884.582.664.927.800;1.0;5;18.163.835.731.766.100;1.912.492.146.857.260;0
1;1;1;1;1;12;1;29;7.738.762.569.669.320;11.0;3;296.409.709.431.036;3.040.982.138.507.760;0
1;1;1;0;1;12;0;29;15.772.784.296.761.300;11.0;16;20.260.863.105.342.800;21.207.617.367.081.000;0
0;1;0;0;1;1;0;25;3.720.599.138.682.040;1.0;0;17.776.633.209.004.200;1.117.607.470.332.340;1
0;1;1;1;1;1;0;24;15.820.895.122.566.400;1.0;3;14.994.834.188.140.000;13.019.226.068.468.300;1
0;0;1;0;1;1;0;31;7.879.411.914.470.390;1.0;2;2.505.449.106.146.980;25.103.759.324.687.000;0
0;1;0;0;1;1;0;32;3.265.204.608.218.620;1.0;5;0.5626409734850883;0.6323261046147313;0
0;1;0;0;1;1;0;27;6.275.503.679.447.010;1.0;3;13.109.480.722.748.300;0.4460568063737522;1
1;1;1;1;1;12;0;28;25.717.638.986.147.900;7.0;14;32.831.309.094.324.900;3.210.570.790.162.080;0
1;0;1;0;1;6;0;39;11.354.725.354.679.000;6.0;7;3.685.728.246.099.580;3.886.263.022.830.310;0
0;1;0;0;0;1;0;29;54.507.029.938.959.700;1.0;3;1.832.083.153.271.090;12.365.771.732.635.800;1
0;1;0;0;1;1;0;29;28.906.548.717.511.700;1.0;3;29.723.807.756.128.700;2.868.042.772.432.930;0
0;1;0;0;0;6;1;35;7.098.492.632.767.150;2.0;1;2.673.766.860.166.120;2.750.781.289.323.580;0
1;0;1;1;1;12;0;32;1.395.405.244.493.280;12.0;6;2.836.168.235.923.620;2.973.266.940.904.830;0
1;1;0;0;1;12;1;25;4.815.528.210.964.480;10.0;0;1.689.700.066.029.590;16.456.443.160.225.700;0
1;0;1;0;1;6;1;23;58.508.100.395.424.100;6.0;1;22.588.138.836.270.200;23.468.809.753.782.400;0
0;1;0;0;1;6;0;29;1.645.550.334.294.610;6.0;2;104.738.076.530.445;10.536.591.869.396.100;0
1;1;0;0;1;6;1;23;7.218.641.618.811.580;6.0;0;25.881.364.232.459.700;23.405.017.959.947.100;1
0;1;1;1;1;12;1;30;1.495.027.911.942.810;12.0;1;19.562.818.253.309.400;21.108.444.648.442.600;0
0;1;1;0;1;1;0;30;14.978.420.846.913.600;1.0;4;1.931.587.643.239.230;1.730.921.512.336.500;0
0;1;0;0;1;12;0;31;24.196.891.163.676.500;12.0;4;19.680.986.329.717.900;17.568.197.034.771.000;0
0;1;1;1;1;6;0;35;19.644.036.068.570.800;6.0;3;0.6247043584771257;0.6496831911722812;0
1;1;1;0;0;6;0;30;1.417.583.605.448.950;4.0;3;18.932.572.924.996.200;18.692.797.198.747.100;0
1;0;1;0;1;12;1;28;3.384.193.944.823.340;10.0;7;16.367.048.232.551.400;16.306.011.238.950.100;0
1;1;0;0;1;1;1;25;14.869.051.723.231.800;1.0;1;2.810.619.134.733.250;29.118.150.695.594.100;0
0;1;1;1;1;6;0;34;9.300.243.911.739.010;6.0;4;29.219.220.350.370.100;29.452.736.889.957.300;0
0;1;1;1;0;1;0;32;3.573.479.755.233.600;1.0;10;0.26559782532772397;0.3378590368743586;0
1;1;0;0;1;1;1;30;1.378.353.142.916.140;1.0;13;17.877.068.726.346.400;18.562.817.909.497;0
1;1;0;1;0;1;1;32;8.880.894.656.248.200;1.0;15;29.670.293.699.036.900;30.660.518.259.273.200;0
0;1;0;0;1;1;0;28;7.112.360.581.122.690;1.0;1;14.617.068.709.553.200;0.08121020658055977;1
0;1;1;0;1;12;1;35;16.620.576.406.224.400;11.0;6;10.414.759.624.250.000;0.9818013941826074;0
0;1;0;0;1;1;1;26;2.778.824.879.257.910;1.0;3;23.803.287.204.206.200;25.436.716.912.810.500;0
0;1;1;1;1;1;1;25;4.597.707.235.604.850;1.0;2;1.545.907.750.965.580;0.7955673417742353;1
0;0;0;0;1;1;0;26;11.785.040.173.966.600;1.0;1;15.344.962.422.573.900;14.746.303.212.268.600;0
1;1;1;0;1;12;0;28;397.779.462.752.672;11.0;2;1.528.125.712.194.070;14.345.869.795.693.100;0
0;1;1;1;1;1;1;35;1.618.729.406.297.080;1.0;3;18.966.865.203.320.600;17.837.558.495.300.200;0
1;1;1;1;1;1;0;30;12.329.279.270.131.600;1.0;9;32.961.836.924.925.400;34.317.964.899.078.200;0
0;1;1;1;1;1;0;29;917.206.794.362.429;1.0;1;2.686.537.161.361.160;28.021.726.436.055.500;0
0;1;0;0;1;1;0;23;1.992.174.778.614.190;1.0;0;0.28496199717039783;0.033128608595573095;1
0;1;1;0;1;1;1;33;20.466.780.241.890.400;1.0;1;0.3876353173572311;0.4770120811605811;0
1;1;1;1;1;6;1;28;11.722.439.003.104.600;6.0;9;25.933.524.474.849.900;26.422.207.738.713.200;0
1;1;1;0;1;12;0;36;8.513.967.923.949.500;11.0;3;22.358.379.541.773.500;211.385.066.191.204;0
1;1;1;0;1;6;0;29;1.810.796.461.235.800;5.0;2;17.962.517.825.768.100;16.851.709.475.933.500;0
0;1;1;0;1;12;0;31;24.970.799.335.401.600;11.0;4;3.351.569.213.010.150;32.293.184.184.014.200;0
0;1;0;0;1;1;0;33;1.317.147.704.107.870;1.0;4;13.791.971.447.432.400;13.570.183.363.950.200;0
0;1;1;1;1;12;1;34;26.499.028.831.330.300;12.0;5;2.759.221.374.869.380;28.084.848.403.765.300;0
0;1;1;0;1;12;1;32;3.069.244.776.190.660;9.0;5;21.270.837.709.939.200;2.065.861.075.117.760;0
0;0;0;0;1;1;0;26;13.656.712.942.810.800;1.0;0;13.482.322.036.077.800;0.7104000309649621;1
1;0;1;1;1;6;1;25;1.354.998.502.483;5.0;2;0.8568999932235337;10.339.394.023.380.600;0
0;1;0;0;1;12;0;32;11.371.406.901.112.100;9.0;8;2.964.730.763.755.420;2.911.843.065.215.050;0
1;1;0;0;1;1;0;31;12.855.666.203.765.400;1.0;11;24.909.604.343.851.900;23.556.226.682.079.700;0
1;1;0;1;1;12;1;24;1.143.182.356.721.250;12.0;6;12.142.128.590.842.400;1.297.126.150.345.820;0
1;1;1;1;1;1;1;25;13.539.317.576.088.300;1.0;1;14.966.562.663.706.500;0.9923152655592384;1
0;1;0;0;1;1;1;37;907.907.504.820.519;1.0;4;35.478.347.291.478.900;3.576.007.676.886.670;0
0;1;1;0;1;1;0;31;15.356.372.115.950.300;1.0;1;15.436.895.950.951.600;1.544.273.134.967.150;0
0;1;1;1;1;1;1;29;2.760.340.452.938.480;1.0;0;21.324.989.096.134.500;23.454.723.441.124.100;0
0;1;1;0;1;6;1;29;0.5563518929473474;4.0;6;36.501.420.948.757.000;363.342.603.358.528;0
0;1;0;0;1;1;0;28;8.089.394.773.696.560;1.0;2;0.5470463353446405;0.31828990264480617;1
1;1;0;0;1;1;1;31;3.292.944.207.267.400;1.0;8;25.603.865.598.948.300;2.406.633.235.279.740;0
0;0;0;0;1;1;0;29;3.055.209.068.937.350;1.0;1;16.676.182.055.107.700;18.229.881.211.337.400;0
0;0;1;0;1;1;0;33;11.437.718.334.185.800;1.0;1;20.081.293.202.606.900;20.324.869.101.680.900;0
1;0;0;0;1;1;0;31;2.905.944.729.755.330;1.0;1;30.787.708.767.745.200;31.513.233.129.011.400;0
1;1;1;1;1;1;1;31;22.155.787.433.173.300;1.0;5;20.989.042.604.827.100;20.520.605.890.349.200;0
1;1;0;0;1;1;1;28;7.614.527.692.670.630;1.0;2;19.208.193.784.292.800;17.372.266.619.148.500;1
0;1;0;0;1;6;0;31;8.961.179.662.687.450;4.0;10;13.549.289.786.364.300;13.442.484.409.388.900;0
1;1;0;0;1;1;0;32;20.323.578.042.329.600;1.0;0;2.243.069.509.206.520;21.723.606.812.731.200;0
0;1;1;0;1;6;0;26;79.757.579.370.968.000;6.0;2;24.678.609.718.726.300;24.783.020.117.172.500;0
0;1;0;0;1;1;0;27;1.915.141.190.094.720;1.0;2;21.714.747.952.715.700;1.796.149.428.063.050;1
1;1;0;0;0;6;1;33;13.402.239.198.408.700;6.0;10;20.771.991.664.420.600;19.976.198.172.061.000;0
0;1;1;1;1;12;0;29;9.729.374.773.487.310;7.0;3;28.639.274.174.997.800;2.976.063.046.025.540;0
0;1;1;1;1;1;0;23;3.341.403.552.836.290;1.0;2;19.049.120.673.498.400;1.859.883.301.593.370;1
0;1;1;1;1;12;1;34;11.776.351.989.578.900;10.0;1;3.265.158.373.867.610;32.634.837.996.877.800;0
1;1;0;0;0;1;0;26;2.759.489.648.075.150;1.0;0;2.153.834.280.427.510;1.847.636.166.035.690;1
1;1;0;0;1;1;1;19;2.486.871.815.066.120;1.0;0;0.9985046890393392;0.8369918668976692;0
1;1;0;0;1;1;1;21;382.828.250.929.991;1.0;3;34.172.558.501.992.600;3.429.057.951.995.410;0
0;1;0;0;1;1;0;26;24.098.086.733.969.600;1.0;3;13.179.523.934.352.900;13.607.883.927.495.500;0
0;1;1;0;1;1;0;24;9.301.588.489.934.360;1.0;0;1.768.273.989.655.070;12.578.659.606.346.700;1
1;1;1;0;1;6;1;27;25.806.707.372.801.100;6.0;4;2.492.840.642.073.460;25.562.673.023.930.200;0
0;1;0;0;1;12;0;34;7.173.921.724.864.650;12.0;4;28.856.345.219.904;28.980.311.018.216.700;0
1;1;0;1;1;1;1;35;11.627.690.669.125.400;1.0;0;366.276.324.151.672;37.633.807.871.987.000;0
1;1;1;0;0;12;0;35;22.969.352.026.616.100;11.0;2;0.5550920616883737;0.3432381213285066;0
0;1;0;1;1;1;1;32;23.590.993.311.622.700;1.0;19;0.7645157300510685;0.8438262317157283;0
0;1;0;0;1;1;1;26;10.758.965.540.196.000;1.0;3;28.590.568.878.435.600;29.375.897.560.229.800;0
1;1;1;1;0;6;1;34;1.341.430.393.330.570;5.0;8;3.896.427.326.183.940;3.939.824.442.627.670;0
0;0;0;0;1;6;1;28;22.497.525.103.701.900;6.0;1;30.773.027.305.741.900;3.125.543.588.115.000;0
1;1;0;0;1;12;1;29;2.231.080.855.739.220;12.0;1;12.402.606.476.350.200;11.470.846.502.069.900;1
0;1;1;1;1;12;0;24;1.872.240.741.304.010;12.0;1;0.13517811975792693;0.14997913836323687;0
0;1;1;1;1;12;0;29;39.579.624.496.462.900;12.0;6;14.473.083.398.554.900;14.748.532.819.594.200;0
0;0;0;0;1;1;1;32;13.892.092.536.156.200;1.0;7;22.722.112.992.000.400;2.098.052.958.443.240;0
1;1;0;0;1;1;0;32;16.534.432.847.633.100;1.0;2;29.714.882.086.996.600;30.873.052.197.051.300;0
1;0;0;0;0;6;0;27;23.138.892.985.189.500;6.0;4;2.043.251.663.900.740;2.284.210.938.962.560;0
1;1;0;0;1;1;0;25;3.651.434.989.442.880;1.0;3;0.14343142266737674;0.6106613753262404;1
1;1;1;1;0;12;1;31;17.285.576.574.598.200;11.0;3;14.648.491.688.912.800;15.025.814.599.307.100;0
0;1;1;0;1;12;0;31;23.083.881.424.910.000;7.0;3;19.016.416.171.042.000;19.374.999.438.491.100;0
0;1;1;0;1;1;0;28;11.204.563.860.638.000;1.0;2;0.5074111340310995;0.482976300587539;1
1;1;0;0;1;1;1;27;4.858.370.100.036.880;1.0;16;16.542.877.131.176.400;16.067.904.785.595.700;0
1;1;1;0;1;1;0;29;19.150.704.156.458.700;1.0;2;14.077.705.761.334.700;0.6773486445410194;1
1;1;0;0;1;6;0;24;12.642.023.328.618.300;6.0;2;27.885.331.327.614.000;15.077.301.677.425.500;1
1;1;0;0;1;1;1;28;4.023.551.403.714.020;1.0;1;2.263.425.842.903.570;16.184.727.919.542.600;1
1;1;0;0;1;1;1;30;15.812.558.665.735.300;1.0;0;16.905.300.015.873.300;15.329.062.296.179.000;1
0;1;0;0;1;1;0;31;3.703.376.275.824.090;1.0;1;24.224.247.431.504.400;25.140.961.224.326.200;0
1;1;1;1;1;1;0;27;8.517.277.942.615.600;1.0;1;11.983.445.484.877.300;0.9361819016379016;1
0;0;0;0;1;1;1;24;10.839.809.269.140.600;1.0;3;16.092.300.142.857.200;0.823887249517451;1
1;1;0;1;1;1;0;29;11.685.253.992.357.000;1.0;2;13.677.607.936.908.700;0.6283530623200206;1
0;1;1;0;1;1;1;27;456.934.348.453.927;1.0;14;26.494.888.867.100.400;26.289.318.059.371.100;0
0;1;0;0;1;6;0;29;18.309.465.895.082.300;5.0;5;1.750.356.324.942.100;1.797.684.282.341.870;0
1;1;0;0;1;1;0;28;25.030.328.733.481.700;1.0;0;0.8618983401104836;15.243.671.651.780.000;1
0;1;0;0;1;1;0;31;17.311.764.370.772.700;1.0;3;12.994.766.794.507.700;1.305.000.270.623.120;0
1;1;0;0;1;6;0;34;12.329.510.632.715.100;6.0;7;19.769.852.236.429.300;21.357.781.345.929.700;0
1;1;1;1;1;1;1;27;2.191.237.269.885.660;1.0;6;16.719.523.522.103.000;0.6533107873295556;1
1;1;0;0;1;6;1;30;15.897.434.430.184.300;6.0;7;0.7715597882741071;0.7018295153216964;0
1;0;0;0;1;6;0;32;671.776.697.818.153;6.0;4;36.896.090.656.196.400;37.478.317.967.817.300;0
1;1;0;1;0;1;0;33;6.776.813.679.105.620;1.0;8;27.114.635.388.240.300;2.630.317.213.879.690;0
0;1;0;0;1;1;1;26;3.326.196.494.720.100;1.0;0;2.220.491.052.668.450;20.604.251.114.953.200;1
0;1;0;0;1;1;0;33;27.820.446.137.899.800;1.0;6;2.277.814.725.127.680;24.131.352.177.889.200;0
0;1;0;0;1;1;0;28;1.204.576.306.223.400;1.0;8;1.062.857.580.495.260;11.385.938.351.069.700;0
0;1;1;1;1;6;1;32;13.071.129.949.283.100;6.0;1;12.779.972.904.992.400;13.281.335.130.261.700;0
0;1;1;0;1;6;0;26;23.804.876.527.562.200;6.0;2;37.964.941.622.426.700;38.151.899.064.645.700;0
1;1;0;1;1;6;1;29;33.759.530.394.664.000;6.0;1;0.0;0.0;0
1;1;0;0;1;6;0;25;3.717.063.738.760.100;4.0;0;19.055.921.734.371.300;16.086.350.613.048.000;1
1;1;0;0;1;1;0;34;12.878.766.829.544.600;1.0;5;24.723.982.005.132.200;25.325.231.867.518.500;0
1;1;1;0;1;12;1;35;17.996.936.388.560.700;6.0;1;26.935.684.533.574.400;29.214.411.279.390.500;0
0;1;0;0;1;1;0;31;4.003.494.656.254.390;1.0;1;21.820.341.586.276.000;18.462.842.097.108.400;1
1;1;0;0;1;12;0;34;249.732.456.103.274;12.0;2;15.322.569.341.477.700;16.506.103.048.187.200;0
0;1;1;1;1;12;1;32;30.032.321.176.063.200;12.0;10;0.9027279024601572;0.8156787179492951;0
1;1;1;1;1;12;1;38;30.662.240.921.050.800;11.0;3;2.813.840.912.570.780;2.809.066.587.847.350;0
0;0;1;0;1;1;1;27;4.104.466.457.840.510;1.0;1;0.6482575862651202;0.6737336992928014;1
0;1;1;0;1;1;1;23;17.082.320.645.286.400;1.0;1;25.232.152.216.135.400;25.036.533.549.801.200;0
0;1;0;0;1;12;1;30;33.236.796.744.019.500;12.0;1;28.828.332.833.219.100;266.094.897.340.476;0
1;1;1;1;1;12;1;25;21.838.168.485.404.800;12.0;1;1.376.127.291.109.150;13.800.446.634.007.300;0
1;1;1;1;1;6;1;25;23.571.404.499.059.500;6.0;2;23.796.638.761.734.100;2.354.596.096.272.410;0
0;1;1;0;1;12;0;27;2.883.460.000.101.250;12.0;2;10.441.910.343.805.400;0.9631139213750914;0
0;1;1;1;1;12;1;29;2.054.051.842.311.140;9.0;4;15.416.112.910.861.400;16.136.824.835.457.000;0
1;1;0;0;1;1;0;22;10.771.924.985.039.000;1.0;0;244.397.009.246.488;1.041.818.862.562.320;1
0;1;0;0;1;6;0;31;19.069.782.943.671.800;6.0;2;2.225.611.207.636.520;21.228.396.442.606.700;0
1;1;0;0;1;12;1;29;11.226.262.987.441.900;12.0;11;4.147.937.469.034.060;4.257.202.503.005.550;0
0;0;1;0;1;6;0;33;1.810.317.045.438.540;5.0;4;2.447.197.442.522.660;26.365.020.702.614.900;0
1;0;0;0;1;1;1;28;6.949.436.914.277.290;1.0;3;19.982.161.258.346.700;1.961.709.987.609.030;0
0;1;0;0;1;6;0;30;5.933.775.336.243.090;6.0;6;2.025.192.048.210.290;19.355.575.575.089.800;0
1;1;0;0;1;1;1;28;5.552.102.746.970.380;1.0;2;3.613.640.805.553.070;3.504.012.859.888.490;0
0;0;0;0;1;1;1;32;8.116.398.782.689.330;1.0;1;11.966.744.829.090.700;1.315.196.859.643.630;0
1;1;0;1;1;1;1;32;54.527.760.434.967.500;1.0;0;1.999.754.880.169.840;18.965.753.409.783.800;1
1;1;0;0;1;12;0;32;21.611.712.673.450.700;9.0;6;0.5391262288843861;0.5050898974743003;0
0;1;1;0;1;1;0;27;18.909.553.337.017.400;1.0;3;0.3846112492210188;0.3397426566682587;0
0;1;1;0;1;6;0;27;14.434.446.888.911.200;5.0;7;3.605.939.673.651.940;36.155.419.808.255.300;0
1;1;0;0;1;1;1;21;16.193.891.207.661.300;1.0;2;25.647.751.997.033.300;2.434.941.356.904.580;0
0;0;1;0;1;6;0;31;9.802.298.138.762.410;6.0;6;0.999705221464259;10.522.023.984.553.800;0
1;1;1;0;1;12;0;31;21.768.358.620.341.700;11.0;3;2.487.323.151.539.990;25.860.622.916.360.500;0
1;1;1;0;1;12;0;24;21.859.121.783.115.000;12.0;5;26.107.180.461.737.800;25.248.237.958.931.100;0
1;1;0;0;0;1;1;32;10.243.189.432.678.800;1.0;3;38.270.793.763.589.600;3.702.821.226.170.250;0
0;1;0;0;1;6;0;32;30.966.531.955.712.600;6.0;3;2.729.040.901.416.450;27.026.098.105.007.300;0
1;1;1;1;1;6;1;30;16.052.171.726.498.800;3.0;8;1.180.913.334.900.340;11.456.392.935.105.500;0
1;1;0;1;1;12;1;31;2.616.182.690.087.560;12.0;10;0.5987090588143884;0.6292887010246135;0
